uuid,name,brand,street,house_number,post_code,city,latitude,longitude
a2b46220-aac8-45a2-be31-a0f512757570,"KOELN, HUGO-ECKENER-STR.",Shell,HUGO-ECKENER-STR. 27A,"",50829,KOELN,50.977318,6.895152
a2c0f585-ec07-4cd1-ad56-35c718eef3ed,Esso Tankstelle,ESSO,BAB A3 / HAIDT NORD, ,97355,KLEINLANGHEIM,49.7804951,10.2457355
a2c1cdd2-477c-41cd-b116-1cd3b4b3e17c,AVIA Tankstelle,AVIA,Münchner Straße,2,82057,Icking,47.95443,11.438482
a2c299b4-8524-4b8c-83db-dbfe5b9fafe0,"Lengede (38268), Wolfenbütteler Str. 59",team,Wolfenbütteler Str.,59,38268,Lengede,52.1866,10.3391
a2c3d99c-ece8-452f-9fb8-6fc1a4dae191,"AURACH, STEINAUER WEG",Shell,STEINAUER WEG,"",91589,AURACH,49.253234,10.432762
a2d8f73d-4715-4618-a7fe-3eb4847f04f4,"IRSCHENBERG, WENDLING 12 / A8",Shell,WENDLING 12/ A8,"",83737,IRSCHENBERG,47.828818,11.905459
a2e016b2-f12a-41fe-b886-9ac4bcd9b679,bft Tankstelle,bft,Olper Straße ,14,57258,Freudenberg,50.9062,7.88955
a2f59e1d-29e8-408a-8192-b8c4a669ac70,T GERA,T,HEERESBERGSTRASSE,3,07549,GERA,50.84769,12.0765
a2f61a2e-cb38-49b8-aeac-c0ead332a872,GOEPPINGEN - SCHLATER STRASSE 39,Agip,Schlater Strasse,39,73037,Goeppingen,48.68181,9.68773
a2f96cc4-b858-463d-bd93-b3056e81fcaa,Esso Tankstelle,ESSO,HERMSDORFER DAMM 221, ,13467,BERLIN,52.622566,13.312269
a2fb6a21-3294-446e-908e-7182073c68f5,"Aral Tankstelle, BAT ALLERTAL WEST",ARAL,A,7,29690,Essel,52.6958237,9.685461
a2fc501e-5124-46c3-af5e-2b620d1d643e,Fricke,AVIA,Frankfurter Weg,29,33106,Paderborn,51.6979,8.73234
a2ff41d5-f4c7-436d-b16f-2e327b5c34f9,Aral Tankstelle,ARAL,Im Altwerk,27,52385,Nideggen,50.6922264,6.483995
a30a38e5-6b5f-4f20-a4a0-c99620c490a6,"KARLSDORF-NEUTHARDT,NEUWIESENSTR.",Shell,NEUWIESENSTR. 12,"",76689,Karlsdorf-Neuthardt,49.149478,8.545724
a30fba5d-ccbf-4609-a6a3-106dab6c7964,Steinwiesen Kronacher Strasse 65,OMV,Kronacher Str.,65,96349,Steinwiesen,50.29145,11.45218
a314d76c-c570-4a87-8efe-fa3d4488a847,Freie Tankstelle Isar-Center Landshut,,Podewilsstrasse,12,84034,Landshut,48.54403,12.154485
a315bb6f-e512-4afc-843e-65c7e1abcb29,Aral Tankstelle,ARAL,Richard-Müller-Straße,7a,67823,Obermoschel,49.7294731,7.776979
a317b010-b6b8-488d-89ad-c9673221d4bc,Veronika Barghorn,Westfalen,Hauptstr.,58,31712,Niedernwöhren,52.35591,9.14201
a3185f58-7875-4541-806d-2f4736246ce1,Auto Gerlach Westerwald GmbH ,ED,Hauptstraße,33,56414,Niederahr,50.48938,7.86193
a31951f4-d84b-436b-b4bd-068d0837e1fa,AVIA Tankstelle,AVIA,Grabenstraße,47,48703,Stadtlohn,51.99347,6.9145646
a31ade4a-533d-465a-8f81-678bfd9618ab,Tankcenter KASSEL,Tankcenter,LEIPZIGER STRASSE,22,34125,KASSEL,51.311287,9.511093
a31c4d59-b9d9-4868-adb0-78355a2ba585,Aral Tankstelle,ARAL,Metzer Straße,44,66740,Saarlouis,49.3054581,6.74008
a324f201-7d63-4fa3-bf55-b1994f14c2b3,"WANZLEBEN, AN DER ALTEN TONKUHLE",Shell,AN DER ALTEN TONKUHLE,"",39164,Wanzleben,52.055424,11.450316
a32dec5c-ec4e-4069-ae70-c6e8d2106fff,TOTAL SULZBACH,TOTAL,HAUPTSTR.,103,65843,SULZBACH,50.1378,8.519186
a346f78e-1835-46f5-b440-40994f58cbb7,"HOMBURG, BEXBACHER STR.",Shell,BEXBACHER STR. 74,"",66424,HOMBURG,49.328261,7.32434
a36a053d-2384-4d6b-a677-7f2d8abc3f01,Stutensee Hauptstrasse 215,OMV,Hauptstr.,215,76297,Stutensee,49.05888,8.46842
a3794a44-e142-45e0-a5d3-6702f5514c54,Aral Tankstelle,ARAL,Kirchmeierstraße,20,93051,Regensburg,49.0110245,12.0712347
a37b1308-1f66-485a-850e-2e6233f6df2e,Aral Tankstelle,ARAL,Calenberger Allee,1,31020,Salzhemmendorf,52.0662041,9.584756
a386726f-ab41-40d9-96e0-9e7ea2d0eb6b,TOTAL OTTENDORF-OKRILLA,TOTAL,DRESDNER STR.,53,01458,OTTENDORF-OKRILLA,51.174854,13.825186
a38a30af-00e3-4cc7-b236-23fdd3b99647,R. Tesche GmbH,R. Tesche GmbH,Oberhölterfelder Str. ,1,42857,Remscheid,51.1897,7.163
a38a9039-9872-4e52-98af-38c90d26cbd1,Aral Tankstelle,ARAL,Hauptstraße,129,77815,Bühl,48.7021,8.139317
a38b3e72-5c94-4967-904f-a70e05e32414,Esso Tankstelle,ESSO,LEIPZIGER STR. 104, ,37235,HESSISCH LICHTENAU,51.199112,9.730868
a39a346c-1be6-42a4-a4b2-eb86aba5739d,Marion Artelt-Wewers,Markant,Resser Weg,20,45699,Herten,51.59471,7.12949
a3a2ab26-a1b3-4106-a555-ea2307947d6c,BELL Oil,BELL Oil,Westerwaldstraße,8,56587,Oberhonnefeld-Gierend,50.56072,7.527342
a3ab6c05-12c0-4f24-9a08-4b530eed4685,Neumann & Dierks,FELTA,Edammer Str.,12,26169,Friesoythe,53.0886,7.94034
a3b3f1e3-9bb8-4869-88b3-ef0238de18e2,"HEIDELBERG, ROHRBACHER STR",Shell,ROHRBACHER STR. 105,"",69115,Heidelberg,49.398871,8.689911
a3b43a5d-f4cb-40bc-aee0-edc43f9735ec,Freie Tankstelle Kula,BFT,Solinger Str. ,20,42857,Remscheid,51.1748,7.16105
a3bd7b2a-3895-467e-adc9-707745c81394,OIL! Tankstelle Fulda,OIL!,Heidelsteinstr. 7,,36043,Fulda,50.5396,9.69231
a3bf9212-1834-4ead-a78e-ab9194187f4e,Esso Tankstelle,ESSO,WILLY-BRANDT-ALLEE 52, ,45891,GELSENKIRCHEN,51.548459,7.073656
a3bfea6f-26eb-4730-8afc-7e394f5fa5b0,Büttner & Jantzon R,,Am Neuland,22,26670,Uplengen-Remels,53.3109,7.749524
a3c05496-1f6d-4d4a-a122-8cf4b464a0c1,TOTAL LANGWEDEL,TOTAL,BAB GOLDBACH SUeD A27,"",27299,LANGWEDEL,52.9995,9.18037
a3c27231-ebc8-43fb-b77f-50c727c36007,Q1 Tankstelle,Q1,Emsdettener Straße,158,48485,Neuenkirchen,52.2228,7.3871
a3c56fcb-83b0-52c6-891a-2d5cae4a4e3f,Neukloster,Hoyer,Reinstorfer Str.,4,23992,Neukloster,53.86052322388,11.67591094971
a3c6be91-7b5b-4a94-88c4-ee1870e2e300,Esso Tankstelle,ESSO,HEERSTR. 135-137, ,50169,KERPEN,50.860591,6.752831
a3c6ca46-73ea-4adf-a36b-0334c0ff6472,Waldbronn Ettlinger Strasse 2,OMV,Ettlinger Str.,2,76337,Waldbronn,48.93094,8.45619
a3c6f7ff-8bff-449a-a2b0-d13022b8f1e4,VARO Energy Direct GmbH,VARO Energy Direct GmbH,Tückelhäuser Str.,59,97199,Ochsenfurt,49.66934,10.04906
a3c78b93-bab6-4c1e-80b0-ade42690aad1,TOTAL METELEN,TOTAL,HEEKER STR.,9,48629,METELEN,52.143433,7.2078133
a3c9f506-b090-4258-b4a1-d79befd64cfb,PM,PM,Heerstraße,14,41836,Hückelhoven,51.0663033,6.187743
a3d0e27b-e527-46f1-a50b-8e472a79639b,Aral Tankstelle,ARAL,Hoheluftchaussee,78,20253,Hamburg,53.5828972,9.971292
a3d15cfe-cc6e-4c5c-bc7a-dd29d986781d,Aral Tankstelle,ARAL,Gosbertstraße,24,72108,Rottenburg,48.49567,8.813009
a3d5bed7-1e4f-4b43-9f2b-8b23872e1681,TOTAL BERGISCH GLADBACH,TOTAL,BENSBERGER STR.,240,51469,BERGISCH GLADBACH,50.975315,7.1402516
a3e1990e-2b70-4e0f-ac7b-6b810c116437,"SELFKANT, SELFKANTSTR.",Shell,SELFKANTSTR. 87,"",52538,SELFKANT,51.030053,5.956309
a3e3c1e1-f252-4548-9bb7-f7defac3e3ec,BayWa Tankstelle Coburg,BayWa,Glender Str. ,11,96450,Coburg,50.27972,10.9507
a3ff7146-ada8-41b8-a4f5-252a04d8c3ea,Tittling Passauer Straße 31,OMV,Passauer Str.,31,94104,Tittling,48.7244,13.38222
a4043b73-4768-4f75-82c8-49cbb7bf87bc,Q1 Tankstelle,Q1,Karlsbader Straße,18,09465,Sehmatal,50.5178,12.9936
a408f5c1-9a4a-4489-a272-7625e9ab2aec,"Murrhardt, Berliner Strasse 16",SB,Berliner Strasse 16,"",71540,Murrhardt,48.9828,9.56031
a4098337-5f40-4207-b482-a6c73fdd2a31,Aral Tankstelle,ARAL,Stader Straße,294-296,21075,Hamburg,53.47087,9.923733
a40b36a2-72e9-41b6-9e45-894bb8839f5b,STAUFENBERG - SIEMENSSTR. 1,Agip,Siemensstrasse,1,35460,Staufenberg,50.655002243283,8.732710595729
a40b70e0-7a0c-4a91-ad4d-cf5ea62a8d2f,Hirsau,BFT,Liebenzeller Str. ,63,75365,Calw-Hirsau,48.744021,8.729947
a40dc61c-328b-4217-b706-26778da1c226,AVIA Tankstelle,AVIA,Dersumer Straße,10,26892,Heede,52.982193,7.2883697
a40f8609-356c-4a23-9a21-97ec53b79ce8,AVIA Tankstelle,AVIA,Schlüchterner Straße,14,36391,Sinntal,50.313572,9.620531
a413b20b-c4a8-4d70-99e7-c42246957c5d,TOTAL OFFENBURG,TOTAL,MAX-PLANCK-STR.,1a,77656,OFFENBURG,48.47251,7.927314
a415a4cf-c0e5-4cb0-933c-dbc54709de1a,Aral Tankstelle,ARAL,Erdinger Straße,25,85570,Markt Schwaben,48.1932755,11.8722677
a41fc872-552a-49a1-9a8c-a639f3ccaf98,"WILLICH, WILLICHER STR",Shell,WILLICHER STR. 10,"",47877,Willich,51.243298,6.53955
a42b4ead-e655-46ac-b90a-7b841f273b86,Access HAMBUEHREN,Access,CELLER STR.,27,29313,HAMBUEHREN,52.63404,9.940472
a43c63ff-61b4-4963-9d6d-8ebd65acc3b6,"KOENIGSLUTTER, BRAUNSCHWEIGER STR.",Shell,BRAUNSCHWEIGER STR. 24,"",38154,KOENIGSLUTTER,52.253936,10.807546
a44179ff-adba-40bf-b406-43975ab08bbd,AVIA Backnang,AVIA,Aspacher Str. ,120,71522,Backnang,48.9499,9.42114
a4437995-279f-4f3d-b5de-fcf604b3c3b0,"BAD KREUZNACH, BERLINER STR.",Shell,BERLINER STR. 12,"",55583,BAD KREUZNACH,49.815556,7.848262
a444d950-5690-4477-a772-813c44b6eee2,Raiffeisen-Warengenossenschaft Lunestedt eG,Raiffeisen,Helmuth-Neynaber-Str.,4,27612,Loxstedt,53.4749,8.65745
a44b2d0e-a11c-4af6-9f8e-a1bd1778e268,BFT- TANKSTELLE ,BFT,Bayreuther Str. ,34a,95326,Kulmbach,50.097177,11.444551
a44cfbdf-6ec6-4679-8569-f35a39fc11e3,Andreas Kochems ,ED,Hunsrückhöhenstraße,1,54427,Kell,49.635593,6.833877
a4535e0b-19e3-42cb-862d-8f8664f82b5c,"Schuettorf, Bahnhofstraße 7",SB,Bahnhofstraße 7,"",48465,Schuettorf,52.3182,7.2226
a464ab05-8e0e-4ff3-be09-7bea685845c4,TOTAL RASTATT,TOTAL,KARLSRUHER STR.,16,76437,RASTATT,48.863834,8.217852
a469e922-4b49-4b9b-bd6d-78924cba75c3,Q1 Tankstelle,Q1,Senftenberger Straße,11,03229,Altdöbern,51.6455,14.0341
a47189f4-0947-4601-ae8e-01c599ba3b66,Aral Tankstelle,ARAL,Gerresheimer Landstr.,67,40627,Düsseldorf,51.20161,6.904797
a473fd8b-9a48-4bd3-bdfa-8a48057d5153,Harald Walter e.K. Freie Tankstelle,"",Mühlheimerstr. ,47,72186,Empfingen,48.39145,8.7082
a4796a44-8deb-4758-906a-739238ef140f,AVIA SB Tankstelle Kreuztal,AVIA,Siegener Straße,82,57223,Kreuztal,50.943465,7.999769
a47d8fe7-75b8-47d7-b8aa-ff6ebcfb0eab,Aral Tankstelle,ARAL,Buehlweg,1,95482,Gefrees,50.09405,11.7316389
a47dd35c-523e-4a1b-bb8b-7af9730e74cf,Aral Tankstelle,ARAL,Volksbadstraße,1,41065,Mönchengladbach,51.2036743,6.474836
a47f5461-c60e-454e-be0d-498a3f4afc64,Tankstelle 12. Mann,Tankstelle,Jakob-Kaiser-Straße,28,33615,Bielefeld,52.0378,8.51171
a4810f7d-b02f-4a48-9c38-11925f6af108,"ZIESAR, A2 BUCKAUTAL SUED",Shell,A2 BUCKAUTAL SUED,"",14793,ZIESAR,52.249972,12.306864
a4854c38-bb02-4010-8fc2-01959cdb8a10,Raiffeisen Hatten eG,Raiffeisen Hatten eG,Wildeshauser Landstraße,60,27777,Ganderkesee,53.01844,8.5699
a48604ed-b058-49d1-8c34-62c587caf4af,AVIA Servicestation,AVIA,Am Wasserweg,3,36157,Ebersburg-Thalau,50.44092,9.769252
a48710ae-d6a8-40fb-a69a-0794d1815ac2,"CELLE, LACHTEHÄUSER STR. 1.",Shell,LACHTEHÄUSER STR. 1,"",29223,Celle,52.636858,10.106731
a4885036-aac6-4d7b-8c8d-51257a86c29d,Aral Tankstelle,ARAL,Bezirksstraße,16,67122,Altrip,49.434967,8.484531
a48c7e03-b24a-4f55-9a8a-89b273d52bfb,Bruns,FELTA,Rathausstr.,5,26826,Weener,53.1633,7.34968
a48d0e4e-ed38-439e-ae7e-9cfb973b4234,Tankstelle Füssenich,Frei,Hautstr. ,49,53506,Ahrbrück,50.48577,6.973779
a48def4d-952b-4e56-9613-eda57a486298,Aral Tankstelle,ARAL,Darmstaedter Straße,49A,64846,Groß-Zimmern,49.87313,8.820814
a490d890-0e4c-4a71-3fbf-d98081ea8879,Tankstelle Beckemeyer,bft,Hauptstr.,45,49626,Berge,52.622148,7.753391
a4949342-9358-4855-a082-df4287f85a30,SB-Tank am HIT,SB-Tank am HIT (Mundorf Tank),Markstraße,109,53859,Niederkassel-Rheidt,50.797986,7.052417
a49c6f69-9406-40af-8ed7-40b603f60319,Waischenfeld,Pickelmann,Hauptstr.,50,91344,Waischenfeld,49.849109649658,11.343228340149
a4a009ac-6fca-5078-b5c4-71aee3115e4c,Hammah,Hoyer,Bahnhofstraße,2,21714,Hammah,53.61140060425,9.36781978607
a4a20126-e69c-4c1b-9b9c-ee764f3f7e00,"DUEREN, EUSKIRCHENER STR.",PM,EUSKIRCHENER STR. 74,"",52351,DUEREN,50.802299,6.495086
a4a52025-823d-48d2-97e5-6b0c9e202de2,"ERBACH, MICHELSTAEDTERSTR32.",Shell,MICHELSTAEDTERSTR 32,"",64711,Erbach,49.669794,8.999421
a4a63a79-5d9b-4bc2-87ed-1964654baff2,Aral Tankstelle,ARAL,Schwieberdinger Straße,85,71636,Ludwigsburg,48.8900146,9.168827
a4a93c68-518b-4bde-8fce-009f9905a6e1,AVIA Tankstelle,AVIA,Gehrener Straße,65,07426,Königsee-Rottenbach,50.65827,11.084576
a4aabe50-3d3f-4bc1-8689-49f0c9a225c2,Aral Tankstelle,ARAL,Plieninger Straße,96,70567,Stuttgart,48.7232,9.159887
a4adccd5-90fa-4658-aa51-4445989bce81,Q1 Tankstelle,Q1,Dinxperloer Straße,377,46399,Bocholt,51.8601,6.51198
a4af3018-b0a8-4fca-910b-20b0ad49afa8,AVIA Tankstelle,AVIA,Römerstraße,670,47443,Moers,51.463722,6.6520433
a4b69d7c-1d92-43de-b5cd-afb114e7b06d,Tankstelle,UNITOL,Lüneburger Damm,11,23909,Ratzeburg,53.699203,10.761696
a4bb6f9e-ff7f-4b9d-9fbf-2125061b688f,"WICKEDE, HAUPTSTR. 49",Shell,HAUPTSTR. 49,"",58739,Wickede,51.491212,7.866527
a4d2256c-46dc-42b4-8e91-ee9db0e797a1,"ROTTENBURG/NECKAR, SCHUHSTR",Shell,SCHUHSTR. 74,"",72108,ROTTENBURG/NECKAR,48.479485,8.950249
a4d8801e-acb4-4917-98cd-e26763e54dfe,Havelland agrar eG Weseram,Havelland Agrar eG Weseram,Hauptstrasse,14,14778,Roskow/OT Weseram,52.4624,12.6753
a4dbab62-8523-42ee-9fdd-5529f7220844,CLASSIC Nümbrecht,CLASSIC,Winterborner Str.,7,51588,Nümbrecht,50.9136,7.5858
a4ec6f53-b2b8-42cc-8226-2a21caeb98db,Esso Tankstelle,ESSO,SCHINNAER LANDSTR. 56, ,31592,STOLZENAU,52.520089,9.075339
a4ee17ba-a163-4967-ab3e-b907c216c065,Tankcenter WIESBADEN,Tankcenter,MAINZER STR.,104,65189,WIESBADEN,50.065884,8.250866
a4f12ba2-1895-4ad6-a2eb-54036d8732a3,Aral Tankstelle,ARAL,Mainzer Straße,116a,64572,Büttelborn,49.90655,8.503033
a4f5f470-c67b-50d6-8787-b54aac19f5af,Armstorf,Hoyer,Hauptstr.,1,21769,Armstorf,53.59909820557,9.0788898468
a4f84ca8-0195-4759-a25b-492ede061558,Königswinter Thomasberg,Mundorf Tank,Siebengebirgstraße,77,53639,Königswinter-Thomasberg,50.695663,7.246369
a4fc6dd4-62a1-4676-a1f1-59fa40af9351,Haunersdorf/ Simbach Hauptstrasse 4,OMV,Hauptstr.,4,94436,Haunersdorf / Simbach,48.60872,12.71751
a4feef0b-607a-4026-1427-167500c42bb2,Gregor Keuchel,freie Tankstelle,Quakenbrücker Str.,25,49637,Menslage,52.674203,7.824224
a4ffff06-f6b8-4504-b794-a5ee4d8fae5a,Aral Tankstelle,ARAL,Zeppelinstraße,16,88453,Erolzheim,48.0884171,10.0787239
a5022d55-ddb0-4873-b8f8-7b04f6a7f443,"Aral Tankstelle, Q1 Energie AG",ARAL,Bruchsaler Straße,5/A5,76694,Forst,49.1610031,8.569126
a50534d8-b2e7-4f7a-8234-62a664854f9c,Raiffeisen- Warengenossenschaft Heidesand eG,Raiffeisen,Delmser Dorfstr.,5,29643,Neuenkirchen,53.0386,9.70778
a507dd35-4a7f-46d1-86b6-accc4769a47b,"PREETZ, SCHWENTINESTR",Shell,SCHWENTINESTR. 5,"",24211,PREETZ,54.236467,10.283825
a5141b3c-9d0d-443b-9d14-feb78ba8c4a9,Aral Tankstelle,ARAL,Chemnitzer Straße,47d,09380,Thalheim,50.7100525,12.8657684
a5190fae-f5a8-41a4-8970-68910beb0461,FTO,Tankstelle,Hauptstr.,43,99848,Wutha-Farnroda,50.9358,10.3904
a5463e69-cd7f-4f45-2041-1f4927e78dc3,Agrar GmbH Tankstelle,freie Tankstelle,Hauptstr.,53 a,07987,Teichwolframsdorf,50.717776,12.241685
a546fbdf-002e-4462-9f9c-c59ff536e858,TINOL Tankstelle,TINOL Tankstelle,Keplerstr. ,45,88045,Friedrichshafen,47.65865,9.48101
a5524178-1827-4654-b163-08e19e6bcf16,LBD-Venne,Freie Tankstelle,Venner Esch,1,49179,Ostercappeln,52.38074,8.174909
a552eda0-7691-4cd2-9198-d8abf7150991,T DORTMUND,T,FLUGHAFENSTR.,71,44309,DORTMUND,51.52804,7.546025
a567ff0b-2f5e-4ca1-805f-daec4ac08486,Aral Tankstelle,ARAL,Am Luitpoldhain,1A,96050,Bamberg,49.8866653,10.9063911
a568458f-57f0-4e11-a099-aca55ec3b799,Aral Tankstelle,ARAL,Lyoner Straße,70,60528,Frankfurt,50.0781,8.633934
a571b4e8-0de7-49f2-86bd-d6f53df73708,CLASSIC Wester-Ohrstedt,CLASSIC,Hauptstr.,50,25885,Wester-Ohrstedt,54.5087,9.19322
a574fa5b-dc86-4e69-bfc1-b271e7a29c6f,"JEVENSTEDT, ITZEHOER CHAUSSE",Shell,ITZEHOER CHAUSSEE 61,"",24808,JEVENSTEDT,54.234445,9.668902
a58b5a17-92db-4d60-a18d-8e0f0157e0a8,TOTAL SENDEN,TOTAL,AN DER BUNDESSTR.,235,48308,SENDEN,51.855366,7.492069
a597b083-718b-4a7c-bb8e-1bbc4aff8b0f,"SCHWARZENBERG, STR. DER EINH.",Shell,STRASSE DER EINHEIT 59,"",08340,Schwarzenberg,50.548012,12.772717
a59f104c-c8f3-4381-8242-21e2a9219427,Esso Tankstelle,ESSO,DILLINGER STR. 25, ,86609,DONAUWOERTH,48.716594,10.770107
a5ae9963-1877-4e96-a24b-e6ed389247f7,TOTAL GOLSSEN,TOTAL,AN DER B96,"",15938,GOLSSEN,51.977554,13.589562
a5b6edc0-5968-44f7-af3c-b3f58d88f15f,Aral Tankstelle,ARAL,Schorndorfer Straße,49,73660,Urbach,48.8091278,9.57053
a5ba054c-633b-40d2-9ac1-d9176c04c586,"Itzehoe (25524), Gasstr. 30",Itzehoer Tankhof,Gasstr.,30,25524,Itzehoe,53.9306,9.4931
a5bb30b2-b66f-48fb-9ff1-7ffb589faee8,"DORTMUND, SCHUETZENSTR.",Shell,SCHUETZENSTR. 153,"",44147,DORTMUND,51.526956,7.452416
a5ce31a7-a216-4c49-b5c8-d10f6955d8d3,Augsburg Landsberger Strasse 43,OMV,Landsberger Str.,43,86179,Augsburg,48.31128,10.90683
a5cf7780-9265-4875-b2db-ddfca4f6b11b,TOTAL AUTOHOF QUEDLINBURG,TOTAL,HALBERSTAEDTER STR.,87,06484,QUEDLINBURG,51.809143,11.128739
a5d19aa6-f97f-4d48-b4d2-3569443ca593,Esso Tankstelle,ESSO,MUEHLENWEG 33 A, ,15232,FRANKFURT,52.323669,14.532956
a5d42567-f7c3-4b71-9725-5d41c563fe20,Tankpoint Bochum ,Freie Tankstelle,Dorstener Straße,476,44809,Bochum,51.511246,7.1905293
a5d9021e-7833-41e7-abe5-b2d99e7623ba,TOTAL RIETHEIM-WEILHEIM,TOTAL,LANGES GEWAND,3,78604,RIETHEIM-WEILHEIM,48.0306,8.7763
a5e64fcf-f3e9-44ca-ac0d-2224a6ef4a3b,Esso Tankstelle,ESSO,BAB A1 / WILDESHAUSEN NORD, ,27801,DOETLINGEN,52.9148366,8.4264115
a5edec94-85cf-4b2c-8b45-45f1880e63b0,AVIA Tankstelle,AVIA,Am Keltenwall,l2,85077,Manching,48.712067,11.49492
a5ef3925-7cc3-4150-a87b-460ad8beaeed,"HABICHTSWALD, GEWERBEPARK",Shell,GEWERBEPARK 7,"",34317,HABICHTSWALD,51.328961,9.313479
a5ef492d-b807-47cc-a6bd-92b6189c47c4,"Markdorf, Schießstattweg 32",HEM,Schießstattweg,32,88677,Markdorf,47.7145,9.3967
a5f779a0-a10f-4571-fa75-e246d694b7fe,Autohaus Rupert Fischl,freie Tankstelle,Wackersdorfer Straße,84,92421,Schwandorf,49.321748,12.130545
a5f82a1e-eced-489f-91bd-bcd94babae2b,team Tankstelle Schleswig-Busdorf,team,Busdorfer Str.,23,24837,Schleswig,54.4991,9.55278
a60371c7-0cd1-4ca0-83f7-c63835ef3a8c,Kaufland Tankstelle Eiche,Kaufland,Landsberger Chaussee ,17,16356,Ahrensfelde,52.547984,13.600753
a607dffe-77b3-4902-b3a5-7882dc7ee425,Autohaus Nachtmann,Autohaus Nachtmann,Hauptstr.,1,93352,Rohr,48.768862,11.965485
a62b2f55-9756-4a5d-9305-c4820e4fcab6,TOTAL DUISBURG,TOTAL,MUENDELHEIMER STR.,106,47259,DUISBURG,51.36991,6.7398643
a633a067-e6b0-40aa-9a36-d45481518d70,SB Tankstelle Handelshof,BFT,Wiebelsheidestr.,51,59757,Arnsberg,51.4317,7.9621
a63acd8a-1459-4e66-dc01-c85c00351926,von Holten,freie Tankstelle,Dorfstr.,5,21712,Großenwörden,53.679098,9.260799
a6532efb-79f2-47d7-bd5a-ad6768c4baa7,CLASSIC Schwarzenbek,CLASSIC,Hamburger Str.,21,21493,Schwarzenbek,53.5018,10.4739
a653ddd4-43cf-43a6-ba4b-922e11ce1caa,OIL! Tankstelle Bremervörde,OIL!,Wesermünder Straße 21,,27432,Bremervörde,53.4894,9.13754
a654b517-f8cc-4807-9afa-5ca672b3a146,TAS Bockenem,TAS,Schlangenweg,21,31167,Bockenem,52.006251,10.130066
a654c31c-3c95-4091-b494-ea56808e7e94,Aral Tankstelle,ARAL,Langenbacher Straße,18,56470,Bad Marienberg,50.64803,7.953069
a659f6c1-06ba-4ef6-9d92-dd984a626601,Aral Tankstelle,ARAL,Bgm.-Steenbock-Str.,39,23701,Eutin,54.12886,10.6248684
a65e1d16-c662-4e04-ae63-186857007007,"Osterholz Scharmbeck, Ritterhuder Str.",SB,Ritterhuder Str. 12,"",27711,Osterholz-Scharnbeck,53.222757,8.782757
a66508c2-504c-4fb8-83e4-e3f582063db0,MUEHLHEIM - FRIEDENSSTRASSE 108,Agip,Friedensstrasse,108,63165,Muehlheim,50.1199,8.82474
a66d856e-af55-4275-9081-39d0a8eb8328,Aral Tankstelle,ARAL,Vom-Stein-Straße,40,45894,Gelsenkirchen,51.57409,7.059437
a6712b01-ce8b-4881-8d6d-3da22be7c9f8,Hessol,Hessol,Max-Holder-Straße,2,60437,Frankfurt,50.1892052,8.651428
a672843c-f0a4-4be3-bf96-8f03183c843c,Raiffeisen Tankverbund GmbH,Raiffeisen Tankverbund GmbH,Paderborner Str.,19,33129,Delbrück ,51.7642,8.58113
a674473d-bdc4-4e05-9677-e4dd74ed0184,Aral Tankstelle,ARAL,Untermühlaustraße,50,68169,Mannheim,49.50618,8.463967
a67f69d2-5368-4a1c-90bc-39cb13b8e573,GO LÃ¶bejÃ¼n PlÃ¶tzer Chaussee,GO,PlÃ¶tzer Chaussee,1C,06193,LÃ¶bejÃ¼n,51.646198,11.9014
a68063ba-f6c6-46db-9d7e-990b48e2c1bb,CLASSIC Martfeld,CLASSIC,Alte Bremer Str.,13,27327,Martfeld,52.8772,9.06076
a68791ff-0a7a-4a12-89ba-6dbfa53a24b6,Aral Tankstelle,ARAL,Kurt-Schumacher-Straße,155,45881,Gelsenkirchen,51.5328827,7.077537
a68a828f-2673-4df3-b851-82e8022b1511,Aral Tankstelle,ARAL,Siemensstraße,57,07546,Gera,50.907795,12.06653
a68f5a66-9816-4716-ae24-91a541c18188,TOTAL AHRENSFELDE,TOTAL,Dorfstr.,37 a,16356,AHRENSFELDE,52.577507,13.584722
a69676e3-f188-4648-9943-9a69c5411fc6,AHR Tankstellen GmbH Station Moos,AHR,Bundesstraße ,46,94554,Moos,48.73457,12.96763
a69e7855-4782-4b89-be1d-b79e90daa186,TOTAL GRAEFENTHAL,TOTAL,PROBSTZELLAER STR.,"",98743,GRAEFENTHAL,50.527264,11.312678
a6ab2992-e6d9-4397-aa35-20dd8d39129c,bft Kalkar,bft,Xantener Str.,371,47546,Kalkar,51.7103,6.34028
a6ab6e3c-f5f0-4968-a118-545a84d04326,Johannes Timmer,Westfalen,Grosse Str.,22,49434,Neuenkirchen,52.50956,8.06859
a6ab8067-35f8-46ca-ae7d-872c8b2d781b,Raiffeisen Attendorn,Raiffeisen,Am Eckenbach,37,57439,Attendorn,51.119847,7.883752
a6ae185a-e9d6-400b-a559-af87a0fb615a,Aral Tankstelle,ARAL,Weseler Straße,7,46514,Schermbeck,51.69044,6.86643
a6b4cb29-3ca4-4900-8c37-85b61cb80eb7,bft Tankstelle,bft,Gildehauser Straße,101,48599,Gronau,52.2177,7.03501
a6b5d41e-de7b-4aa3-aad7-5727edfaf777,Aral Tankstelle,ARAL,Wiener Straße,129,70469,Stuttgart,48.8100967,9.154195
a6b849db-37cd-4838-90bd-63ad3449addd,Freie Tankstelle,Tankstelle,Geisweider Straße,135,57078,Siegen,50.9212,8.01252
